hypoxia_score,cd8_effector_score,local_cd8_knn,niche,constraint_index,cell_type
-0.07107071201485321,-0.026381347826135302,-0.01159810460048166,intermediate,0.13523785989186954,NK cells
-0.1250901739281344,-0.015416342237217707,-0.012451534940485367,intermediate,-0.24640675852500407,NK cells
0.10990762566945636,0.0,-0.012223569326876953,intermediate,0.47006659355913893,NK cells
-0.15859326588580885,-0.06673296260447638,-0.013276729956973097,intermediate,0.38591083548320637,Schwann cells
-0.09922282906421215,0.0,-0.0119096341564266,permissive_high_CD8,-0.37268457933661847,NK cells
-0.22563565112500783,0.0,-0.012748669290993053,permissive_high_CD8,-0.8821013173075274,NK cells
0.43544839184925743,0.0,-0.005318389279961425,intermediate,1.781926517895843,Schwann cells
-0.3083271501533478,-0.014342557080844153,-0.011355030134461023,intermediate,-1.0008688406716257,Schwann cells
0.07363997693042681,-0.033318083295937974,-0.008327754209881367,hypoxic_CD8_low,0.8221148228520444,Schwann cells
0.06570794974943722,-0.02138092643336246,-0.011700747627639256,intermediate,0.6116563486323157,Epithelial cells
0.2591574010121296,-0.031838986555091764,-0.0075311891784873896,hypoxic_CD8_low,1.5475938539690146,Epithelial cells
0.13609749006937782,-0.011538195706572127,-0.006215614120648136,intermediate,0.7481346693080959,Epithelial cells
0.5133533774609547,-0.013190673913067651,-0.008139564730377814,intermediate,2.293104713563465,Epithelial cells
-0.3664180648374749,-0.01237256420768707,-0.010026386006158372,intermediate,-1.2644197877650538,Epithelial cells
-0.031062270503446288,-0.012272412960345928,-0.011574855925422288,intermediate,0.08549506568839771,Epithelial cells
-0.03107100653361128,-0.010584380462584708,-0.011607099705540379,intermediate,0.06021902417955128,Epithelial cells
-0.38279279695457247,-0.01749860902546871,0.019725548264718975,intermediate,-1.2537576708416,Epithelial cells
0.10869248372962675,-0.012058376783301473,0.02378961643476968,intermediate,0.6454765042345909,Epithelial cells
-0.22788421432655978,-0.011023977990092537,0.022444750834018996,intermediate,-0.7263230476187734,Epithelial cells
0.2646121586182989,-0.026905279893141527,0.02119443914596779,hypoxic_CD8_low,1.495802563305203,Epithelial cells
-0.17355626845455552,-0.0215093790278261,0.019392636198031533,intermediate,-0.3506067425667028,Epithelial cells
-0.2938826227762613,0.0,0.004412749975870567,permissive_high_CD8,-1.1571220715966342,Epithelial cells
-0.4499566564598237,-0.010421984591464765,-0.014112894930820234,intermediate,-1.6302291679180458,Epithelial cells
0.1068664114159274,-0.018784341541861715,-0.014087079185866795,hypoxic_low_neighbor_CD8,0.7386899266952814,Epithelial cells
0.05461527975687541,-0.028125650969594115,-0.010452481963534748,intermediate,0.6678078683720334,MAST cells
0.141443890740115,0.0,-0.00844609341640704,intermediate,0.5971510223234511,NK cells
-0.15730438055283572,0.0,-0.004778088184825161,permissive_high_CD8,-0.6067408563287926,NK cells
-0.09390990370248697,-0.024394375109962122,-0.00910212076627291,intermediate,0.013489948900240745,Schwann cells
0.030472534009251706,-0.012280021119214262,-0.00784882122044943,intermediate,0.3335809799686261,NK cells
0.4109222999059532,-0.014174792448036102,-0.006201802509838109,intermediate,1.8950446382404593,NK cells
0.38225170311678847,-0.02061358540646943,-0.006996359741478636,hypoxic_CD8_low,1.87578632014246,Epithelial cells
0.38504125794253674,-0.012212110434466529,-0.007336379513245042,intermediate,1.761401933143455,NK cells
-0.09338558151061277,0.0,-0.006996359741478637,permissive_high_CD8,-0.349161715445065,NK cells
-0.10853583649937887,-0.011723000993612807,-0.010926798834652715,intermediate,-0.2349221532277694,NK cells
-0.026957847985876637,0.0,-0.016533172661476293,intermediate,-0.08147210317853798,NK cells
-0.19556926436213604,0.0,-0.006135329222067809,permissive_high_CD8,-0.7609401849348335,NK cells
-0.14209843830889965,0.0,-0.007925070892622276,permissive_high_CD8,-0.5454641490343807,NK cells
1.0319853470507394,0.0,-0.011072015633628115,intermediate,4.185843342501573,NK cells
0.08911335468292236,-0.01391848668395749,-0.012490349227761129,hypoxic_low_neighbor_CD8,0.5943906646157375,NK cells
0.0068266193072001324,0.0,-0.017237583667482282,intermediate,0.05467210151493094,Epithelial cells
