gene,pearson_r,n_spots
LPAR5,-0.08304388767255137,387
FPR3,-0.08310854155141283,387
MAPKAPK5,-0.08311453721805546,387
KIF13B,-0.08316064964729242,387
FBXL7,-0.0835816380826921,387
HLA-DRB1,-0.08358710177222947,387
LIX1L,-0.08379064860771969,387
EBF1,-0.08379076804392697,387
VSTM4,-0.08383587435959489,387
CDX2,-0.0839840055989524,387
NUFIP1,-0.08403518369840286,387
NAAA,-0.08413242518202858,387
SCN1B,-0.08414828839662865,387
MECOM,-0.08438287489527636,387
LRWD1,-0.08440630736748342,387
GUCY1A1,-0.08466168598173145,387
RAMP2,-0.08505521497610896,387
INPP4B,-0.08530475176619519,387
TMEM263,-0.08533263409206347,387
HLA-DOB,-0.08535559486713196,387
RBM42,-0.08539841439906082,387
WARS2,-0.08561391680134964,387
LARGE1,-0.0856673824047144,387
CELSR3,-0.08588233129367938,387
TIMELESS,-0.0859409111261054,387
FTO,-0.08601658087919116,387
ZBTB7C,-0.08603799130052672,387
MR1,-0.08605993749680296,387
GOLPH3L,-0.08617963712318198,387
SNAPIN,-0.08618835545241578,387
PDGFD,-0.08635526780946524,387
RASSF7,-0.08638265415918163,387
CLRN3,-0.08642763955649924,387
LPL,-0.08644587094022564,387
SAA1,-0.0864552563401295,387
PCDH17,-0.08654746193005736,387
ADAMTSL5,-0.08664126096925573,387
HLA-DMA,-0.08670022072397454,387
KCNN4,-0.08672138385276044,387
USF1,-0.0867832568003837,387
LILRB4,-0.0867911764520447,387
FAM78A,-0.08682274425574363,387
SLC12A8,-0.08689159048404249,387
FUCA2,-0.0869489623228647,387
SMPDL3B,-0.08698661260827134,387
AMPD3,-0.08707346616770446,387
ZG16B,-0.08714401617346361,387
CEPT1,-0.08725544571223565,387
PTPRC,-0.08741184829718973,387
STARD10,-0.08743737785724907,387
ISLR,-0.08750508569873816,387
PFN2,-0.08752054829548134,387
PEG10,-0.08752534987322848,387
ZHX1,-0.08759788114910173,387
IFT140,-0.08765705339311579,387
DOCK10,-0.08773451523908558,387
ARSB,-0.0877914787499117,387
VASH1,-0.08779616475791466,387
TMEM14C,-0.08783008278801682,387
CRKL,-0.08832418520155702,387
TSTD3,-0.08843730391232431,387
IMP3,-0.08844092230726464,387
MAP2K1,-0.08844209179928635,387
CIITA,-0.08849207005928462,387
HMCN2,-0.08854663167780687,387
BTG3,-0.08859988473704034,387
VNN1,-0.088670668759534,387
GABPB1,-0.08873202361762132,387
DIPK2B,-0.08926138274689296,387
EHHADH,-0.08926224229265,387
VCAM1,-0.08932999496480275,387
RGL2,-0.08933299177270244,387
CDH11,-0.08936148050244498,387
CCDC88C,-0.08954188395681811,387
LAT2,-0.08962561634072225,387
ENPP2,-0.08964402993127167,387
SERGEF,-0.08990849378432476,387
NRP1,-0.08997236341135974,387
KYAT3,-0.0900903311600734,387
MGAT3,-0.09040858133881415,387
DENND1A,-0.09058238137821724,387
MLPH,-0.09066886388435397,387
FMNL2,-0.09074870902850564,387
TARBP1,-0.09078002127391697,387
DENND5A,-0.0909637921430524,387
CXCL13,-0.09097606099852514,387
STARD4,-0.09106754080367027,387
TJP1,-0.09107032719465881,387
AHNAK2,-0.09113136309194812,387
NUDCD2,-0.09124100983261024,387
AIF1,-0.09130196954310722,387
CCP110,-0.0913805164902612,387
RCAN1,-0.09145500852120272,387
EMP1,-0.09169357566700566,387
TCP11L2,-0.09170434901437878,387
SH3PXD2B,-0.0919643026289537,387
SRFBP1,-0.09216186905281408,387
RTN2,-0.0921658097791214,387
TRIM69,-0.0921739488228587,387
CHAC1,-0.09219719562444177,387
HSD17B14,-0.09243812557995226,387
MS4A7,-0.09248913673694535,387
FABP5,-0.09250777619348201,387
SETD4,-0.09252051039557917,387
MISP3,-0.09258104351083477,387
ROBO1,-0.0928142656321337,387
TBC1D5,-0.09281692995140162,387
EXOSC5,-0.09285028084758461,387
LMCD1,-0.09298377455676456,387
CHPF,-0.09324020669101027,387
COL3A1,-0.0934155911865753,387
FOXA2,-0.09342107183838166,387
TMEM62,-0.09356120080939619,387
KIAA1755,-0.09359053451915353,387
CSF1R,-0.09389151064158573,387
CASP7,-0.09402703089886585,387
KDM4A,-0.09407250295609186,387
NOS3,-0.09408562371678338,387
ORC6,-0.09409826648619918,387
ICAM2,-0.09414753512090818,387
NTN4,-0.09422198510181838,387
MYO1B,-0.09439240626809478,387
PCDH18,-0.09462162736065358,387
CPVL,-0.0946913869748272,387
PSD4,-0.0947366655591732,387
ANXA6,-0.09495739897467939,387
MOXD1,-0.09511349848044007,387
GTF3C3,-0.09512922142229982,387
FADS1,-0.09528884326941316,387
FKTN,-0.0956980907774967,387
CC2D2A,-0.09572281916117355,387
LIPA,-0.09574265877030057,387
BANP,-0.0957837202188153,387
PIM2,-0.09597094621060295,387
PLXDC1,-0.09606608879901787,387
CYP20A1,-0.09610492286533286,387
CDC7,-0.09612560226997723,387
FARSB,-0.09629101190713775,387
TESMIN,-0.09636343900912493,387
RNF152,-0.09637014995671697,387
NIFK,-0.09637735564747282,387
SLC22A17,-0.09669119641090056,387
MDN1,-0.09693073647136653,387
TEF,-0.09705985506579745,387
TNFSF4,-0.09735019585858826,387
CDC6,-0.09735892282830111,387
TBCB,-0.09740611323775081,387
DRAM1,-0.09744141171506618,387
ADAMTS10,-0.09749178396432245,387
GDPD1,-0.09774924247410739,387
FLI1,-0.09780184499715759,387
ECSCR,-0.09800547263213785,387
HMGN5,-0.09808497119241007,387
AK4,-0.0980887956495819,387
PREP,-0.09811978752572606,387
PIK3C3,-0.09826604943200523,387
STAT1,-0.0982992635212053,387
NCKAP1L,-0.09837533514815705,387
WFDC1,-0.09842579658996167,387
TMEM158,-0.09845850312989567,387
MRPS25,-0.09848081733779017,387
LST1,-0.09865478633741709,387
CNTD1,-0.09865798997270862,387
TMEM187,-0.09886177176845222,387
CELSR1,-0.09937854270775373,387
SOX18,-0.0994786238349071,387
CCNT2,-0.09952416183985716,387
ATP10B,-0.09959769367156854,387
SULF1,-0.09964335150051613,387
KIF18B,-0.09968570356762244,387
PTGER4,-0.09984779576960105,387
BICDL1,-0.09989701145869734,387
TBK1,-0.09998727477645038,387
SH3RF2,-0.10001448749606708,387
ERVMER34-1,-0.10002792152478608,387
CD209,-0.10005693125669106,387
DNA2,-0.10006343796008654,387
FOXA1,-0.10044566073296192,387
BAG4,-0.10057249049186642,387
TMEM192,-0.10076684714372897,387
CRELD2,-0.10079631464280063,387
SLC16A1,-0.10089032741462702,387
SELP,-0.1010432321090757,387
ITGA2,-0.10107840774154032,387
CYBRD1,-0.10123875699883851,387
SENP6,-0.10124982551950121,387
RBIS,-0.10125605568729114,387
LRP5,-0.10137204232970458,387
SNCG,-0.1013776388690854,387
SERPING1,-0.10139058879144788,387
CKB,-0.10153061405269122,387
BDKRB1,-0.10167399506950063,387
ZWINT,-0.10167587805243444,387
ERG,-0.1019629097535973,387
TCN2,-0.10196572921027042,387
MPPE1,-0.10200633909758106,387
MRAP2,-0.10200839006751272,387
EFNB2,-0.10212812948527113,387
RAB34,-0.10213627485099169,387
AKT3,-0.10242380277780216,387
SPIN1,-0.10242876901406135,387
VGLL3,-0.10268141320184013,387
MMAB,-0.10293273714123002,387
LAYN,-0.10302690770483904,387
CCDC125,-0.1032068062820062,387
ZNF514,-0.1032314435624376,387
CEP162,-0.10325036905202575,387
TGFB1,-0.10337510007149919,387
CKAP5,-0.10364895204711448,387
TSPAN3,-0.10379791288011346,387
MAN2B1,-0.10383145884852304,387
SEPTIN6,-0.10397874516143019,387
VWF,-0.10399160692929241,387
NFKBIZ,-0.10401671672992469,387
SOX13,-0.1040246847250233,387
UCHL1,-0.10413373025986747,387
TMEM68,-0.10436738748904804,387
CD34,-0.10448053806834336,387
STRA6,-0.10475857488836042,387
SPIRE2,-0.10479117973885203,387
PRKCZ,-0.10508322016817319,387
CHFR,-0.10509077323948596,387
CD47,-0.10515632396670718,387
TRPM4,-0.10520595693000888,387
FAS,-0.10530663761853322,387
PFKFB2,-0.10540994302238503,387
C6orf62,-0.10572611542194847,387
FCHO2,-0.10574033612952836,387
RIPK1,-0.10578513945913753,387
GBP3,-0.10578531378627097,387
CLDN7,-0.10592468708679582,387
SIX5,-0.10608457964660681,387
LYNX1,-0.10609677291829658,387
ENG,-0.10634077472978097,387
DENND11,-0.10644952877707,387
KMT2D,-0.10664166406208289,387
TRIB2,-0.10669332295095348,387
FRMD4A,-0.10703588043209349,387
NID2,-0.10716140270160418,387
ARHGAP10,-0.10733112727783764,387
SELL,-0.10733629521257107,387
ZNF92,-0.10737222608692054,387
SMYD3,-0.10793170172524008,387
TMEM170A,-0.10799112766414778,387
USP18,-0.10808920800785667,387
STRN3,-0.10827261181005034,387
DGAT2,-0.10838378246508698,387
CREBZF,-0.1084131423407479,387
ACHE,-0.10846596693824659,387
PGF,-0.108485138849421,387
NPNT,-0.10857236670001566,387
NAPB,-0.10861154176469792,387
UNC13D,-0.1086519091206363,387
PLN,-0.10866505368983984,387
NRP2,-0.10874835392611547,387
IKZF1,-0.10885914799552361,387
PGM5,-0.10900109035754942,387
FLT4,-0.10933375610090926,387
BCAT1,-0.10953139916432629,387
ANXA3,-0.10964705524218435,387
TFCP2,-0.10966584711795202,387
UBTD2,-0.10991848863276682,387
RASD1,-0.11009148493251238,387
SKA3,-0.11045768193427181,387
FHL3,-0.11046010215207161,387
DIAPH2,-0.11068141198045424,387
SF3B4,-0.11080991673246161,387
CDH5,-0.11111282318363926,387
CHD1,-0.111502307989141,387
EFEMP1,-0.11169572784133401,387
CTSF,-0.11219322748490655,387
VSNL1,-0.11219877222897846,387
C1GALT1,-0.11221515338435217,387
DBNDD1,-0.11250083205863198,387
SETD7,-0.11261350987724286,387
CYTH4,-0.11270628744874107,387
TOM1L1,-0.11284146135127536,387
ZNF254,-0.11291176588711196,387
TMEM268,-0.11360863846750195,387
COL10A1,-0.11367084747229705,387
TOP2A,-0.11367321884988063,387
MAP1B,-0.11388833043850782,387
FOXO3,-0.11393306525488041,387
PLPP5,-0.1140110744263377,387
YRDC,-0.1141150694925943,387
ATAD2,-0.11427685123072485,387
ZFX,-0.11463255759770573,387
CREB3L4,-0.11518571764187487,387
RACGAP1,-0.11530061015436538,387
MTFMT,-0.11538208102966839,387
LAMA3,-0.11566820578436567,387
LOXL2,-0.11569550590823907,387
DSCC1,-0.1157076845803375,387
PCBD1,-0.11581015041205528,387
CD82,-0.11581839270109526,387
MAGEF1,-0.11582112830693828,387
NTAN1,-0.11590736703513861,387
MCF2L,-0.11594324549687417,387
MED28,-0.11606049774651116,387
PLAUR,-0.11636256745483478,387
ZBTB40,-0.11646901565227484,387
ALDH3B1,-0.11655631925038208,387
TRPV2,-0.11660626677551249,387
MRPL58,-0.11664902678367323,387
POU2AF1,-0.11664972768348933,387
HSPA12B,-0.11680661296848936,387
C1orf21,-0.11697991632615802,387
C19orf73,-0.11699937729651855,387
ABI3BP,-0.11701058213142988,387
MTFR2,-0.11724422931660243,387
ITGA5,-0.11727922121227775,387
NUDT14,-0.11739254676801371,387
TSPAN13,-0.11763612187592809,387
QKI,-0.1179285959278743,387
ACY3,-0.1180012687281463,387
F2RL1,-0.11815108259861458,387
ZFC3H1,-0.11847632280132848,387
UEVLD,-0.11850199734659272,387
CCDC71L,-0.11850294139735429,387
ADGRL2,-0.1185389712950752,387
KRT18,-0.11880426709617899,387
CDK4,-0.11909314227596747,387
CCR2,-0.1191618638553904,387
TMEM100,-0.11920821978915679,387
PHF8,-0.11923674960846674,387
SLC35A3,-0.11925398241449091,387
MT-ATP6,-0.11932369670245258,387
BORCS5,-0.11945746010222817,387
GMNN,-0.11948180306708446,387
CHST14,-0.11991967531109604,387
CEBPD,-0.11999255051255057,387
EIF2AK2,-0.12004864758256928,387
SELE,-0.12007143557351888,387
SRGN,-0.12012333190557463,387
NEU3,-0.12014044265616637,387
AURKA,-0.12026957571859949,387
ROBO4,-0.12030387076195014,387
UBE2V2,-0.12035364757167465,387
OAS3,-0.12042734958452778,387
PIK3IP1,-0.1204777624955633,387
NPIPA5,-0.12061970579721092,387
BAG2,-0.12066912428816148,387
FOLR2,-0.12074180087646501,387
PRAF2,-0.12096747291776497,387
BASP1,-0.12105715691230659,387
RFC3,-0.12141442440588016,387
RBM15,-0.12149831223621285,387
MST1R,-0.12215196586003706,387
PRADC1,-0.12224109589319261,387
CDA,-0.12235057789905615,387
MAML1,-0.12236424398437182,387
NUP62,-0.12277652252176383,387
PARP9,-0.12277902034500487,387
SLC17A9,-0.1228912141781665,387
NFATC3,-0.12290441464866118,387
CHST3,-0.12300218126270109,387
CNEP1R1,-0.12319353972404284,387
GREM1,-0.12331601274774508,387
ALOX5,-0.12346650001473819,387
PDGFA,-0.12347702403463161,387
JAML,-0.12376485342268628,387
CLTB,-0.12376954834582894,387
ATG14,-0.12423547221103869,387
SMAGP,-0.1244368851991693,387
GYPC,-0.12477336261824137,387
SAMD13,-0.12485052369088642,387
AKIP1,-0.1248718130816758,387
ASS1,-0.12488343836830126,387
PLEKHO1,-0.12527624384682426,387
GPSM3,-0.12539760277725262,387
PTK6,-0.1254100745990512,387
SDHA,-0.12553344201842614,387
PDCD4,-0.1258248638235064,387
GAL,-0.12592239620135245,387
TMEM54,-0.12607968359441304,387
C1R,-0.12612134975595837,387
KBTBD3,-0.12629146629254637,387
CAV1,-0.1263323768967439,387
FAM219A,-0.12658725547285937,387
CCL19,-0.12659378785248934,387
XPA,-0.1267292714499798,387
NTPCR,-0.1267307966528169,387
UNK,-0.12684308959883817,387
ARMC8,-0.12711253113388019,387
CPQ,-0.12714436380370536,387
TBC1D10C,-0.12719518306756103,387
SLCO2B1,-0.12729121642911545,387
CES2,-0.12756413241208886,387
CCNA2,-0.12758811078371937,387
PLEKHH1,-0.12813649647780762,387
NFATC4,-0.1282541136949422,387
CHDH,-0.12834126185649275,387
CISH,-0.1283592863578592,387
SLC39A10,-0.12840629840191564,387
SYTL1,-0.1285370156740045,387
RFC4,-0.12854290510863878,387
NUDT5,-0.12860641903925113,387
LGR4,-0.12865903996020744,387
GPX3,-0.12884446383295722,387
SALL1,-0.12884542357863374,387
PIK3C2B,-0.1288584531510734,387
SYTL4,-0.12893322353632816,387
MFSD2A,-0.12896925521647107,387
TP53I3,-0.12911655957746776,387
PPP1R2,-0.1291492968499832,387
NEURL1,-0.1292883845897181,387
SEMA3G,-0.12930730583733938,387
KIT,-0.12940128735109524,387
CALCRL,-0.12948135368489772,387
ANKRD36C,-0.12984548598811815,387
MOB3B,-0.12985453293628277,387
DENND1B,-0.1299649679825756,387
CYP2C18,-0.13018510850281634,387
MSRB3,-0.13026430657056787,387
PARP1,-0.130596976213854,387
RBMS1,-0.13095659149633487,387
IRS2,-0.13100655417125248,387
MRPL22,-0.13131742527671908,387
POLQ,-0.13155037007679968,387
CBFA2T3,-0.1316116867358088,387
PARP14,-0.1318633764690413,387
RNF14,-0.13189452407923374,387
GK,-0.13189810662381846,387
POLR3C,-0.13200736732777738,387
CYP2B6,-0.132342810180138,387
ANG,-0.13263743597302058,387
CNNM2,-0.13265935515083618,387
TFPI,-0.1326613261934483,387
GSKIP,-0.13266169907030323,387
SPSB1,-0.13266679884098265,387
PLOD2,-0.13271949610454545,387
FGL2,-0.13279819061743783,387
NME4,-0.13298333363448314,387
MACC1,-0.13314456153546428,387
HOXB5,-0.13315315029987226,387
TSPAN6,-0.13325688084636833,387
ATG4A,-0.13344456594514612,387
C12orf75,-0.13349072431194464,387
MRPS28,-0.1335416888809899,387
RCAN3,-0.13356264857225225,387
ITGAL,-0.13413261656684825,387
KDM3B,-0.13417455372213616,387
CPLX1,-0.13421617386402607,387
PIWIL4,-0.13421709941110238,387
FAP,-0.13445682096731076,387
ESM1,-0.13461084438122167,387
LTBP2,-0.13466114432838144,387
TLNRD1,-0.13471738288057175,387
MRC2,-0.13476466601888223,387
RASSF4,-0.13482623008769254,387
PLS1,-0.13483264651117874,387
FZD8,-0.13526309528621486,387
BDH2,-0.13533815822217532,387
GUCY2C,-0.13535002803946491,387
SDK1,-0.13538928784383975,387
GALK2,-0.13545060028281647,387
LRRC1,-0.1355083595359671,387
IMPA1,-0.13551448588257775,387
SERPINB5,-0.1355620437587528,387
OTULINL,-0.13563505698978837,387
MANSC1,-0.13563709744712826,387
MOGAT3,-0.13573517510836505,387
CD52,-0.13575846540065045,387
S100A9,-0.13586042204028778,387
GLE1,-0.13596124956314615,387
RPP25,-0.13604896285094767,387
CTIF,-0.13608110809936558,387
SNW1,-0.1361137449382921,387
WNT5A,-0.13612118044773322,387
CASTOR2,-0.13627925948727215,387
ME3,-0.13647247132746732,387
GBP1,-0.1366707398514686,387
RBPMS,-0.13674725271876864,387
PREB,-0.13677114380249397,387
SPHK1,-0.13681529727320887,387
ZNF738,-0.13711968624924917,387
ACKR1,-0.13723809186951466,387
INMT,-0.1372687357071548,387
FOXF1,-0.13727292442413142,387
TMEM51,-0.13741648645811083,387
UBE4A,-0.13741683910141664,387
FBN1,-0.13747122329865052,387
RBMXL1,-0.13757442729144223,387
NOP56,-0.137620091866615,387
BCL2L12,-0.13765027610917666,387
PLAU,-0.1379498753539299,387
VASN,-0.1381656682410788,387
KRT20,-0.13818369486056453,387
CCL8,-0.13833526968405874,387
RNF24,-0.13861755584688232,387
PECAM1,-0.13874117351794332,387
PLA2R1,-0.1389519499438203,387
CD247,-0.13904538080230242,387
RUNX1,-0.13921112704333802,387
SLCO4A1,-0.1394079937566491,387
CYP51A1,-0.13963951125986507,387
ALPK1,-0.14014918724230815,387
THOP1,-0.14015491005047234,387
EGFL7,-0.14018104777434176,387
ANO6,-0.14022552122283266,387
WWC3,-0.14024043292220978,387
CELF2,-0.140396310479881,387
SPARC,-0.14083132679869256,387
IGFBP6,-0.14119391519255808,387
ZNF771,-0.14120480317484985,387
C11orf96,-0.14128670245974292,387
ADA2,-0.14138072974371665,387
MMP1,-0.1413857870684488,387
LGALS9,-0.14151200297754538,387
STEAP1,-0.14169515976267696,387
GPR176,-0.14171729298833044,387
PKIA,-0.1417666669643393,387
AACS,-0.14206130119135277,387
GTPBP10,-0.14211641401857789,387
DOCK11,-0.1423030186098522,387
SLC16A9,-0.1423664330222663,387
MAPKAP1,-0.14237435871938595,387
MMRN1,-0.1425557898529733,387
REC8,-0.14268057214802984,387
ESRP2,-0.14286679567085214,387
ZNF211,-0.1429478997020659,387
GEM,-0.1430835156336437,387
FUT3,-0.14390511135108877,387
DPH3,-0.14393575558763466,387
NDUFA6,-0.1439803799148667,387
HNRNPA1L2,-0.1439831135586647,387
TRO,-0.14401166208505625,387
GPD2,-0.14429369495843564,387
NEK2,-0.14436647907880762,387
FCER1G,-0.1446064383301982,387
HUNK,-0.14463756263247787,387
CORO2A,-0.14477515869699736,387
ARRDC3,-0.14489320776499337,387
TSPYL1,-0.14501518549319234,387
FRMD6,-0.14504710090770404,387
LCN2,-0.14525928602750415,387
GGCX,-0.14544884992898602,387
VPS26A,-0.14546242733623346,387
ANKS4B,-0.14556961152757772,387
C1QTNF6,-0.1458089955334963,387
PTPRH,-0.14582816369837154,387
OARD1,-0.14589348801875493,387
CEBPG,-0.14600787897475723,387
HCCS,-0.1462422069367603,387
SRBD1,-0.1464541382811638,387
CUEDC1,-0.146654977109975,387
NXN,-0.14668137087370292,387
PRUNE1,-0.14672700788344242,387
SLC6A6,-0.14681534133538296,387
CTSK,-0.14737624935240848,387
DERL3,-0.14781351331842407,387
SH3BP5,-0.14783053360599754,387
DPT,-0.14803427185257706,387
EGR1,-0.14839778462608635,387
SYNC,-0.14862486049879553,387
AUH,-0.14863680950907118,387
GLIPR2,-0.1486654211680728,387
PDS5B,-0.1491728770333971,387
ACO1,-0.14946649129752523,387
ZNHIT6,-0.14957747495082568,387
JAM3,-0.14961511144056727,387
ARMCX3,-0.1496168061862781,387
IVD,-0.14971833216082145,387
CRYL1,-0.1497799001154608,387
BRIX1,-0.14999033952181848,387
ARL4C,-0.15030607842943366,387
GALNT5,-0.15034504014254316,387
SNORC,-0.1505071450369191,387
HAUS8,-0.15052615155327503,387
COL11A1,-0.15072235725895564,387
INPP1,-0.15095321925969155,387
ADIRF,-0.15103752881474208,387
CD93,-0.15115682229288444,387
LOXL1,-0.15149201583982524,387
MTUS1,-0.15153263619800234,387
WDR75,-0.1516764040552592,387
LPIN3,-0.1518851345390644,387
MEGF6,-0.15194673811934847,387
CAPN10,-0.1519922464599515,387
PEX7,-0.152041149304481,387
PLAC9,-0.152091858687539,387
SP6,-0.152206756153648,387
CYP2S1,-0.15282744179972704,387
APBB1,-0.15366822339020425,387
CCNDBP1,-0.1537187743487726,387
SMDT1,-0.153724899980293,387
TRAPPC13,-0.1540228074265968,387
GSR,-0.15426438534995635,387
POLD1,-0.1543539287774658,387
CEP104,-0.15453407224097554,387
SFRP4,-0.15491851927585187,387
TTC32,-0.15509341895339926,387
CNP,-0.15533583963683845,387
PCSK6,-0.1557832403828211,387
CENPF,-0.15587685719408018,387
NR5A2,-0.15591940353277306,387
MFAP5,-0.155919478737667,387
PATJ,-0.1559199372928246,387
SMIM31,-0.15594695195056907,387
TP53INP1,-0.1561070290387184,387
SCPEP1,-0.15617773556522843,387
DYM,-0.1563034781086781,387
ADD3,-0.156407392991226,387
KNTC1,-0.1565720491836848,387
IL33,-0.1567359284033925,387
MRPL16,-0.15694056026641023,387
ARMCX6,-0.15698896720331543,387
NFU1,-0.15729750870844095,387
CNBD2,-0.15755751477183774,387
LIN7C,-0.15773147904041415,387
ARHGEF2,-0.15785850975315008,387
GNB4,-0.158383218094708,387
C2,-0.15853213204954877,387
COL5A2,-0.15867651782442405,387
LTBP3,-0.15897559612575574,387
HNF1A,-0.15900708554031803,387
PON2,-0.15928788136403307,387
IER5,-0.15945344071462145,387
RHOD,-0.15962668437543154,387
ADAMTS14,-0.15990555561840505,387
ACAT2,-0.1599896993874228,387
POLR1E,-0.16022181224476573,387
CCNB2,-0.16024452645570103,387
KDM7A,-0.16032062826603638,387
PODNL1,-0.16034366925065946,387
TOMM34,-0.16038209657007263,387
C1orf53,-0.1606793412945367,387
PPP1R35,-0.1611030900632395,387
TBC1D8B,-0.16118893245163124,387
CD37,-0.16127830310420038,387
TRMU,-0.16134955750639002,387
DNAJB9,-0.16153418843311618,387
IQGAP2,-0.16170762419086945,387
LMOD1,-0.1619232779728373,387
COX7A1,-0.1620940983177236,387
KCTD12,-0.16225289063413123,387
TGFBI,-0.16257320758241248,387
PERP,-0.16260008273527662,387
KIF11,-0.16263125688325972,387
ITGA6,-0.16284797114734262,387
ZFAND6,-0.1631231254648658,387
CEMIP2,-0.16325610821240183,387
SCRN3,-0.1634735973053294,387
LUM,-0.16378959595018724,387
C22orf39,-0.16379535086116068,387
STXBP1,-0.16401037403084182,387
PEA15,-0.1649539670406642,387
DHTKD1,-0.16499941806636545,387
PRKCA,-0.16515749589324233,387
MICOS10,-0.16657238701172433,387
MAP4K4,-0.16758894617636416,387
FAM3D,-0.1676428611546778,387
GAS1,-0.1681335466647554,387
CDC5L,-0.16821146366085404,387
ACYP1,-0.16841458793825864,387
CAMK2N1,-0.16852715059290418,387
PTPRF,-0.16855721460265446,387
CEACAM5,-0.1693493745639224,387
NAV2,-0.16946721836039375,387
A4GALT,-0.1694760765843642,387
WDR90,-0.1694939451513043,387
MSN,-0.16974705567738624,387
NDUFAF6,-0.169765947350153,387
NMNAT3,-0.16982161483235014,387
FH,-0.17046431715002583,387
EPHB3,-0.1706364609225847,387
MOSPD3,-0.17118248542002554,387
NSMCE4A,-0.17133114125346213,387
CCL2,-0.17292590622562604,387
FBN2,-0.17299974677124993,387
COBL,-0.17307070990131052,387
SGCD,-0.17331585403359603,387
LRRC32,-0.17334567615950713,387
DHX9,-0.17514525627675004,387
GNPTG,-0.17522027866887563,387
BRWD3,-0.17535646964429158,387
C11orf52,-0.17555008796928148,387
FAM241A,-0.17563231774427926,387
GTF2H5,-0.1756523754095006,387
APLNR,-0.176210215084146,387
PRKAB1,-0.17626872335621585,387
MRC1,-0.176272985444745,387
MAN1A1,-0.17640098425216053,387
P4HA2,-0.17729642946212834,387
GALE,-0.17763318791630475,387
TM4SF5,-0.17771902527867794,387
HSPG2,-0.17784864226954245,387
SEZ6L2,-0.17787711414034446,387
ETV7,-0.17833323030215606,387
FADS2,-0.17862293356846598,387
TMEM106C,-0.17885852372662586,387
PLAA,-0.1790732206312263,387
SAV1,-0.1793343315142172,387
EPB41L2,-0.1793394376906899,387
MSMO1,-0.17947863833938535,387
EFNA3,-0.17953591778326586,387
FANCL,-0.1797081706019835,387
ZEB2,-0.17996904766090366,387
IFT43,-0.17999236302268298,387
HSBP1L1,-0.1800795876820058,387
C5orf15,-0.18029337740207577,387
NR2F2,-0.1804097298999532,387
LRRC36,-0.1807280124475561,387
ELN,-0.18125051114428353,387
MPZL3,-0.18130426799446242,387
SLC22A18,-0.18150603614024613,387
CRIP2,-0.18151976047784968,387
HLA-DQB1,-0.18192635680986594,387
A2M,-0.18193161339846214,387
MRPS17,-0.182062304355732,387
PDK3,-0.18247489280453275,387
MAD2L1BP,-0.18278496453964954,387
IRF6,-0.1829461994247671,387
AURKB,-0.18310728077636834,387
TPD52,-0.1838251501302117,387
TCF4,-0.18424279066553415,387
SPIN3,-0.18505219397619546,387
AKAP12,-0.1858613911981276,387
ATP1B1,-0.18629328220785815,387
CDHR2,-0.18630810436955383,387
MYC,-0.18655186577790633,387
STMP1,-0.18658176488486325,387
WRNIP1,-0.18695572692936027,387
CNIH4,-0.18704028363948297,387
KCNK5,-0.18765364058582212,387
GTF2F2,-0.1883541532884904,387
HMGN2,-0.18878433263840838,387
LZIC,-0.1898923703119425,387
CENPW,-0.19032915392652658,387
ACADS,-0.19107679051822912,387
C3,-0.19132927949908074,387
TOPBP1,-0.19134071094649885,387
KANK2,-0.19170327791847425,387
EBNA1BP2,-0.19182322380021613,387
DUSP1,-0.1919102060688899,387
AOC1,-0.1920501594708345,387
INTS14,-0.19207651697465414,387
PMP22,-0.19212802017318656,387
ELF3,-0.19232371258326705,387
PROM1,-0.1923463477272792,387
ATOX1,-0.19247597917857115,387
GRTP1,-0.19252845858255663,387
SPECC1,-0.19257802618229986,387
C1S,-0.1928045139051954,387
CCL28,-0.1929176801769598,387
NPTX2,-0.19388965037660935,387
RAMP3,-0.1941199298124134,387
ANKRD27,-0.19416258663406769,387
NID1,-0.19452234722427714,387
LAMC2,-0.1946849491851155,387
MALL,-0.1952731366821515,387
SLC44A4,-0.19575435275623754,387
SRPRA,-0.19576142806658098,387
GPNMB,-0.1957765250418767,387
MFGE8,-0.19581110598903678,387
SPINK1,-0.19615920448876553,387
AQP3,-0.19723049981090623,387
SURF2,-0.19737881413891556,387
ANTXR1,-0.19771304671869774,387
CH25H,-0.19816615593787568,387
SELENOP,-0.19880329823601597,387
MXRA5,-0.19903634159010192,387
CCNB1IP1,-0.19906999568698697,387
PTGDS,-0.1997316500369229,387
MMP28,-0.19996624476792402,387
ASPN,-0.19997473771028845,387
ANXA1,-0.20073334081563468,387
TINAGL1,-0.2007521051110508,387
HK1,-0.20107086447118427,387
GALNT3,-0.2015726236116762,387
P3H2,-0.20158995932018584,387
FN1,-0.2016017478641614,387
DDX18,-0.20164923815431327,387
ELOVL5,-0.2022130749250151,387
TRAPPC12,-0.20247709593294377,387
MMS22L,-0.2025644614732756,387
CD81,-0.20285924476680975,387
PTPN3,-0.202934101735119,387
UCHL5,-0.20329695879322535,387
ABCB1,-0.2033611478330462,387
KRT8,-0.20336421833420434,387
MYRF,-0.20358355181361007,387
NCAPG2,-0.2038932086205295,387
PRKCE,-0.20478931863659916,387
CARD16,-0.20510259617708299,387
S100P,-0.20536420070918993,387
PLEKHA7,-0.2054041851458667,387
